particle_id,radius_km,mass_kg,mass_earth,mass_solar
169,27.70825662646362,8.910790090518291e+16,1.4916700282700794e-08,4.4802154387900425e-14
170,27.699291302978285,8.902143324593394e+16,1.490222555998753e-08,4.475867970855235e-14
171,27.65377665263091,8.858332182495011e+16,1.482888552289926e-08,4.453840366880021e-14
172,27.65052374116479,8.855206535542085e+16,1.4823653176686104e-08,4.452268837128736e-14
173,27.612567603237878,8.818789691407184e+16,1.476269122564877e-08,4.433958978444173e-14
174,27.460906583199055,8.674275701796982e+16,1.4520774196095296e-08,4.361299449850664e-14
175,27.431027192073397,8.645991839100299e+16,1.4473426890368453e-08,4.347078735746184e-14
176,27.375698758851634,8.593780346332376e+16,1.438602463074613e-08,4.320827557836603e-14
177,27.34027305140114,8.560460982601461e+16,1.4330247874999946e-08,4.304075067172868e-14
178,27.312178043633136,8.534097768537074e+16,1.4286115743203285e-08,4.290820027219332e-14
179,27.299483363062894,8.522203371375136e+16,1.4266204472069558e-08,4.284839697612341e-14
180,27.154374559890417,8.387026631350691e+16,1.403991803779671e-08,4.216874802078863e-14
181,27.07365117221269,8.31245096203728e+16,1.3915078052090654e-08,4.179379242019428e-14
182,27.069402081913715,8.308537768567206e+16,1.3908527349678372e-08,4.1774117453528584e-14
183,27.006523388579787,8.250773204763512e+16,1.3811829225666056e-08,4.148368564227577e-14
184,27.003306765176582,8.247825420380298e+16,1.3806894622146529e-08,4.146886461185115e-14
185,26.864276195382025,8.121084715534894e+16,1.35947301464275e-08,4.083163081237503e-14
186,26.749402649413458,8.017350558629989e+16,1.3421078729223133e-08,4.031007058418634e-14
187,26.74320099951397,8.011775562197646e+16,1.341174616162659e-08,4.028204031432962e-14
188,26.70892973670246,7.98101387982823e+16,1.3360250975292386e-08,4.012737505695669e-14
189,26.698935409629467,7.972057884206448e+16,1.3345258600759237e-08,4.008234561574346e-14
190,26.694534976674554,7.968116746761634e+16,1.3338661120015103e-08,4.0062530150843844e-14
191,26.68355628039794,7.958289616132184e+16,1.3322210461796317e-08,4.00131207697252e-14
192,26.682227902601163,7.95710112137071e+16,1.3320220916541141e-08,4.000714519121287e-14
193,26.666763539321042,7.94327391784794e+16,1.3297074119388265e-08,3.9937624026345654e-14
194,26.645813994460774,7.924567792188603e+16,1.3265759985952695e-08,3.984357235177183e-14
195,26.581944458987632,7.867719137267387e+16,1.3170595097281735e-08,3.955774559694401e-14
196,26.53056008880869,7.822181068511229e+16,1.309436417766761e-08,3.932878682154752e-14
197,26.524736511999457,7.817031187723498e+16,1.3085743255457361e-08,3.930289397121804e-14
198,26.45363192713238,7.754334456731886e+16,1.2980788662721289e-08,3.8987663941897546e-14
199,26.43626088563492,7.739068602194766e+16,1.2955233557688364e-08,3.891090944932308e-14
200,26.426543996854896,7.730538042719346e+16,1.2940953365062796e-08,3.8868019039073195e-14
201,26.39259424521814,7.700782412252062e+16,1.2891142313865938e-08,3.87184120640954e-14
202,26.310872937232098,7.629470200934616e+16,1.2771765370641692e-08,3.835986465486101e-14
203,26.27187606806504,7.59559621772168e+16,1.2715060179537902e-08,3.818955120226897e-14
204,26.250189041897208,7.576801600361258e+16,1.2683597910620606e-08,3.809505460431419e-14
205,26.247446748177147,7.574427258041534e+16,1.2679623251539641e-08,3.8083116757041684e-14
206,26.243193624000693,7.570745784542288e+16,1.267346044933814e-08,3.8064606844630697e-14
207,26.1970010783768,7.530838656686371e+16,1.2606655748596333e-08,3.7863959619725135e-14
208,26.172020649950603,7.509315859636829e+16,1.2570626495345823e-08,3.775574613175406e-14
209,26.097472445093448,7.445330011065384e+16,1.2463513914331247e-08,3.743403460704998e-14
210,26.075777046670773,7.426777047101658e+16,1.243245617422163e-08,3.7340753007168e-14
211,26.04793386829778,7.403011961740046e+16,1.239267332085724e-08,3.7221265620236343e-14
212,25.95046626727716,7.32021953327373e+16,1.2254078445592128e-08,3.680499735169705e-14
213,25.93473501074188,7.306914979567298e+16,1.2231806566441353e-08,3.6738103993963047e-14
214,25.91635336327519,7.29138931935158e+16,1.2205816545604106e-08,3.6660043236286936e-14
215,25.905454454426796,7.282194186288338e+16,1.2190423853982978e-08,3.661381144685728e-14
216,25.866119194956916,7.249072327020832e+16,1.213497772154351e-08,3.64472795638881e-14
217,25.863612726676415,7.246965191144325e+16,1.213145036717813e-08,3.6436685191683555e-14
218,25.840009833056943,7.227142751830602e+16,1.2098267519965797e-08,3.6337020854687984e-14
219,25.828177434749012,7.217219155018646e+16,1.2081655376949679e-08,3.628712645565758e-14
220,25.814032412113654,7.205367932117928e+16,1.2061816379711756e-08,3.622754023348314e-14
221,25.810074874093893,7.202054484733448e+16,1.2056269654782237e-08,3.6210880702760534e-14
222,25.75044066528196,7.152248672126855e+16,1.197289451392021e-08,3.596046433303931e-14
223,25.744310472593273,7.147141859449464e+16,1.1964345687908745e-08,3.593478802289416e-14
224,25.73573809949969,7.140004643502299e+16,1.1952397958239963e-08,3.589890314091215e-14
