particle_id,radius_km,mass_kg,mass_earth,mass_solar
226,16.963655493408094,2.044781660363535e+16,3.4229731439484562e-09,1.0280864289984188e-14
227,16.962121152851918,2.044226867029016e+16,3.4220444175610316e-09,1.0278074869924463e-14
228,16.95440824063106,2.041439519760048e+16,3.417378386449016e-09,1.0264060493936649e-14
229,16.941634096294628,2.0368286835075984e+16,3.409659827069687e-09,1.0240877880998725e-14
230,16.849818546899094,2.0038919214499932e+16,3.3545235481421077e-09,1.007527663983465e-14
231,16.845761351148013,2.002444744266668e+16,3.3521009674191485e-09,1.0068000443791947e-14
232,16.844427951270536,2.0019692807630252e+16,3.351305039503985e-09,1.0065609882564535e-14
233,16.837024084995516,1.999330580514898e+16,3.3468878441332756e-09,1.0052342882141555e-14
234,16.83691451681806,1.9992915483947616e+16,3.3468225041991557e-09,1.0052146634327985e-14
235,16.83650265433252,1.9991448327284684e+16,3.3465769015535268e-09,1.0051408969332445e-14
236,16.81770137104388,1.9924549876961064e+16,3.3353780726874263e-09,1.0017773403133895e-14
237,16.799276667985662,1.9859136321635708e+16,3.324427815871788e-09,9.984884420507466e-15
238,16.782765301938905,1.980063750062651e+16,3.3146350885039416e-09,9.955472065556438e-15
239,16.756168925040896,1.9706649814449116e+16,3.298901510103699e-09,9.90821642622585e-15
240,16.7535564732416,1.9697433868950332e+16,3.2973587569310778e-09,9.903582783093505e-15
241,16.73203501855979,1.9621621947338704e+16,3.284667809203114e-09,9.865465653389128e-15
242,16.712938313187067,1.9554514599449356e+16,3.273434010796197e-09,9.831725056537899e-15
243,16.694170994892676,1.9488713987246068e+16,3.2624189604955613e-09,9.798641467352165e-15
244,16.640149393721646,1.93001316926623e+16,3.2308502046573634e-09,9.703825037036331e-15
245,16.61180363003618,1.920166883033393e+16,3.214367479877526e-09,9.654319344334578e-15
246,16.58380589523167,1.910474419715397e+16,3.198142255307433e-09,9.60558705083863e-15
247,16.573954133999777,1.9070716376792428e+16,3.1924459837933415e-09,9.588478358502317e-15
248,16.56456608002964,1.9038327813447304e+16,3.187024124596809e-09,9.572193860711997e-15
249,16.563168206932797,1.903350832339984e+16,3.1862173399253804e-09,9.569770691329888e-15
250,16.557001929292465,1.901225836564352e+16,3.18266008801336e-09,9.559086522154497e-15
251,16.54983350000287,1.8987574724431508e+16,3.178528036039236e-09,9.546675946961923e-15
252,16.453662562916662,1.8658484604407064e+16,3.1234382108213116e-09,9.381214229032371e-15
253,16.441229312626934,1.8616218570588016e+16,3.1163628588916538e-09,9.359963482989771e-15
254,16.424593729989446,1.8559766880201356e+16,3.106912822055463e-09,9.331580395491702e-15
255,16.376187082609533,1.8396151714390124e+16,3.0795235741288676e-09,9.249317073783825e-15
256,16.355733646448535,1.832730880906216e+16,3.067999242673004e-09,9.214703863937293e-15
257,16.328794206569928,1.8236897456964132e+16,3.052864344109575e-09,9.169246353279234e-15
258,16.319682303130453,1.8206384462265044e+16,3.0477564558973026e-09,9.153904864079523e-15
259,16.31843971276143,1.8202226043906816e+16,3.047060334906126e-09,9.1518140719118e-15
260,16.308670571094115,1.8169554962100692e+16,3.0415911819997847e-09,9.135387527955219e-15
261,16.301339608789476,1.8145063611513216e+16,3.0374913195575007e-09,9.123073633687236e-15
262,16.290940889442986,1.8110361232946216e+16,3.03168212671464e-09,9.105625783312661e-15
263,16.26618171245752,1.802791360018979e+16,3.01788035813573e-09,9.064172314718437e-15
264,16.21915174541997,1.7871994432191848e+16,2.991779423496632e-09,8.985778428590314e-15
265,16.211673753096658,1.7847285674971666e+16,2.9876431670921223e-09,8.973355225434742e-15
266,16.194936788064304,1.7792066000788798e+16,2.9783993702892922e-09,8.945591577735052e-15
